2509836,2452439
1856612488,1856534822
506044761,505973278
110152313,110090996
127683541,127622369
22417529,22373372
243337561,243293464
194406390,194340150
231124281,231057976
293701094,293634747
93517944,93462778
1681890420,1681839381
558458845,558374349
11979566,11896093
16105115,16021878
258480537,258397302
215279062,215217133
494877091,494815062
535129959,535068035
540431900,540369892
21318414,21264308
23008399,22949092
2410600,2351139
1048976020,1048915912
691844689,691786168
1040578530,1040520025
20363527,20318128
226472554,226427161
133977744,133919383
2293557,2237691
99853547,99797507
105030488,104974348
154937882,154881800
59351097,59299380
990515017,990454918
685712001,685651859
945169793,945110089
1029606865,1029546697
12224253,12178097
162426541,162380194
18031016,17970924
274534297,274473971
174460685,174408956
189963694,189911903
120728302,120663197
28750524,28692778
1008523033,1008439690
963446537,963387131
997020359,996960782
1036328001,1036265228
212331530,212267353
475745009,475680858
74513478,74452960
97431283,97370737
43735316,43678477
2397074,2341659
18657374,18600036
1035465297,1035407399
915012100,914950050
927186070,927123873
977908856,977846861
249083846,249033051
550445738,550395008
76789753,76730801
14312003,14250436
46177927,46116282
49769820,49711708
953712340,953643877
848662054,848601810
871433252,871372806
980836499,980776039
144601042,144533007
155427953,155369158
161296184,161237362
468614047,468555262
20179525,20139128
2156011,2087521
23822311,23764078
1106624257,1106564318
633022908,632962329
641380823,641320246
829118003,829057590
154429496,154369142
179501637,179441602
252280683,252220714
11805384,11747668
131835851,131767133
109333521,109274114
1086886379,1086827885
501860372,501781558
535166671,535088117
732691152,732612528
466652573,466590183
656291996,656229528
793421964,793359325
95313130,95252474
115109183,115034718
182039151,181964627
2548832,2476917
1003437765,1003377669
2374160,2312204
207926687,207866778
240693832,240634117
462495406,462435403
569116581,569024783
674912257,674820402
758489156,758397131
792900479,792808635
184980195,184932994
407537632,407490472
1494788923,1494696573
117067805,117009727
192800978,192743008
407832890,407774991
683850955,683781710
687875054,687805985
701615397,701546458
777578770,777509763
30611943,30551998
174906687,174846946
1694520154,1694462571
9415568,9327207
29466906,29378137
138527773,138439237
261282306,261193856
738660633,738603160
802366328,802308941
912144872,912087505
67738739,67682042
123939260,123885324
130688589,130634752
2386206,2332546
2341377,2275812
1737952243,1737892475
1800115332,1800055415
1919849618,1919789749
1997308819,1997248894
497092144,497031285
650685791,650624742
82227128,82168535
93646360,93591371
195447155,195391904
29579847,29509359
1710766795,1710707309
1809092733,1809026386
1927625461,1927566159
65390567,65325959
336734094,336676778
413511209,413453611
62435154,62382623
47192202,47116130
62616647,62540733
97412311,97356354
1738658195,1738580657
1895309194,1895231585
2005065764,2004988281
75143725,75085948
250792177,250730911
402742013,402681102
195794650,195732195
264780822,264663316
88712717,88655403
27633619,27565263
1705765783,1705706881
1816571519,1816512476
1917479937,1917420771
41160488,41101516
233753996,233682243
495994572,495922987
132548629,132491095
171143818,171086035
361782776,361725233
47204812,47144390
1856970031,1856911148
1926141699,1926082992
1999517278,1999458475
2174904556,2174845954
252882146,252824968
505644294,505587071
80717810,80661203
190118271,190061788
20358508,20298766
30905477,30834706
1720634695,1720574347
1726764701,1726704156
1829444307,1829383813
1950031957,1949971444
144212951,144155881
332449753,332393059
177914973,177857598
64944453,64899676
99434525,99406580
1703069662,1703009369
1766180244,1766119946
1882523390,1882463230
2011631419,2011571229
85057634,84997162
326478022,326417602
85689022,85628507
116224847,116164260
276970055,276920913
1702712111,1702650648
1732756778,1732695341
1743313483,1743252131
1933126139,1933064448
2379670,2320316
80893715,80834230
63465278,63404958
2410009,2350462
66849844,66790008
94473403,94413545
176193770,176131782
2311452,2249929
1416074695,1416015795
1529309435,1529250421
152689856,152630039
12374100,12313559
94640644,94580081
240685073,240626755
372676388,372618059
418360884,418302683
403620681,403561415
1369176117,1369099794
1487031063,1486954623
159425475,159337760
177828457,177740798
240334932,240247130
233824823,233769483
368855713,368800210
393087556,393032026
561045474,561004849
1285161537,1285100656
1288840794,1288779680
419721097,419692236
462984952,462956148
522186667,522158064
143072016,143011668
284162499,284102079
407263507,407203260
6974660,5017377
378171550,378112203
1183559792,1183501142
1273806283,1273747774
1296735581,1296676755
2277073,2219568
107695379,107638752
198347291,198290694
265701732,265645135
2068513,2032854
229962986,229927126
4238104,4182109
179895808,179837060
507653050,507593061
1120277268,1120209545
1320770531,1320702679
122416391,122345857
163015202,162948449
282213379,282146802
50389424,50332176
10157564,10096554
116989639,116928662
173957252,173893066
2290262,2231502
279932588,279876092
1213984255,1213928127
1427671621,1427615599
25150639,25092891
2565103,2507934
101508081,101475570
117651573,117619385
438011667,437979419
240109176,240068921
73293231,73233946
215360933,215304894
343190414,343130529
1230468473,1230407978
59718281,59657668
81481363,81421243
24672467,24611353
209966641,209905638
125723975,125655419
152648958,152581875
116798741,116737692
27059330,26998832
437583687,437517834
1382225409,1382162275
23199364,23137905
67870118,67808680
359761408,359699950
163221186,163166573
2384127,2308737
132978451,132902862
163722520,163661469
175296295,175235248
379743654,379682641
252157522,252096442
1607297585,1607237530
22865255,22807325
92264214,92206156
81316075,81245374
89311022,89240619
244062675,243992172
288431553,288372038
317300841,317241620
11095132,11013076
2541838,2486000
47059816,47017655
2023195801,2023109623
2050142381,2050060106
2064686046,2064603939
2359113,2301506
36314598,36271750
111778263,111735406
159515371,159472633
132575809,132515481
156732148,156672042
197299623,197239668
19483252,19423935
1896532847,1896473244
2062411990,2062352334
243063719,243003727
54027352,53980222
87044992,86998100
191543454,191496562
1941534,1909417
40776811,40722762
157948244,157881467
195540091,195473230
53078010,53018560
2068886837,2068826833
2267251225,2267191223
156377017,156318569
85385779,85324637
88917298,88848582
104889074,104820648
157041356,156987295
3875729,3819800
129863837,129807595
183926114,183869959
23067849,23008002
2394721,2337513
2172656230,2172598108
2250585926,2250527792
13129911,13069933
197814376,197754438
57703869,57644018
89387010,89327144
2439527,2385529
2149497,2092018
73845499,73782715
5932561,5872696
46146258,46086182
98889323,98831936
2085413927,2085356469
2133200905,2133143407
58783161,58723064
341816599,341756663
105114122,105054585
170301462,170248308
185415977,185367775
296254663,296206342
79975313,79916588
289895301,289836612
1925052924,1924992074
2222664470,2222603720
81952644,81879477
273895790,273822588
67663490,67596462
2207159,2124332
45917320,45834246
144753027,144669887
15056424,14997350
2492427,2428214
114512594,114454881
2510686,2450025
146496805,146435851
1859702132,1859645474
2125327015,2125270444
89839641,89776371
88156736,88096576
118139355,118079157
310346418,310286325
99053789,99000018
