548044718,547941591
22042296,21866777
239859624,239688154
349362691,349261525
38071376,37966548
394690868,394506262
90250174,90148332
212442658,212264224
2426731,2296337
9884815,9781579
170276636,170079092
465042182,464879036
405553288,405446018
219381679,219280214
2347551,2218083
175177551,175060205
171617752,171504626
2650296,2524918
407762834,407648580
191436716,191353077
493026589,492925413
495725177,495599857
78615273,78451575
515377155,515278832
532090014,531913224
579336113,579232370
471378408,471262433
225369441,225247804
572131287,572014748
588650636,588501013
30366031,30252055
76268328,76070831
7418189,7316789
6856806,6744922
398394316,398214437
460401373,460227622
384011146,383902806
536720391,536606282
26989666,26867304
318308903,318116877
136496497,136383462
368372389,368243670
52796559,52594886
198179357,198074678
324888107,324782207
312162495,312058634
2408390,2282901
317150811,316956786
9900020,9745021
415403021,415244980
107045475,106906935
331901170,331787363
257912660,257801839
492114123,491929567
446260925,446116340
353574610,353475044
317084148,316950564
281732671,281570637
346689474,346585809
13586331,13446010
406244188,406132553
264728491,264549667
88938347,88833732
353049151,352936546
305536900,305422041
330148034,330032097
185012371,184901837
235513398,235356404
73026659,72939038
97869061,97696080
313624144,313439889
196868459,196691224
441962520,441871730
292324466,292222496
336008425,335898517
79608103,79446070
245202224,245011788
184399135,184239365
20733009,20582884
313254815,313157678
92058861,91901555
364726176,364623197
299094090,299001011
394079889,393978437
381853240,381703696
446531034,446356951
305976872,305819025
362943180,362804437
97216010,97113042
108335405,108207688
304931289,304825406
302801704,302704562
424704909,424592328
340767734,340666344
248966728,248864052
308104060,307943170
185401631,185297903
460894888,460740250
344681909,344513722
2620677,2481058
132784324,132606043
2656383,2525150
340265303,340163211
393782973,393671971
2247728,2097004
119475966,119371127
70631161,70544534
199841933,199704131
482431084,482225856
482130499,482031235
136257497,136141021
435223333,435111125
30257845,30151503
295731481,295622643
78588154,78379768
54366704,54248959
2435380,2304522
232675086,232520357
380671155,380496640
335015617,334867764
270199867,270089891
529016390,528852654
293198530,293038254
370847303,370755369
169573146,169470662
677761194,677666872
416468292,416311643
425087332,424989120
159704292,159523001
144920265,144761346
590200856,590104117
264153429,263979787
315459443,315292024
377846154,377742837
140289643,140162163
617981427,617818931
56857872,56709270
206860954,206769041
457820294,457710572
601195280,601052081
115277426,115170719
2538394,2376368
124771951,124645600
179375892,179229498
93751889,93652417
353430550,353325847
537031367,536921962
497244017,497137755
239316135,239159564
215051434,214950782
647878281,647773066
2556612,2410300
133365904,133212232
621342511,621224575
452216225,452101782
547438477,547281385
405236743,405081795
52943636,52782241
133093033,132911156
317411219,317303570
660475070,660358593
469581685,469329368
181135529,181037227
472160395,471981613
362964004,362843793
488799015,488653075
2621773,2490107
131266978,131084592
184922128,184820263
